0,1,2,3,4,5,6,7,8
mp-10172,mp-13998,mp-1960,mp-22862,mp-31008,mp-7500,,,
mp-10172,mp-13998,mp-1960,mp-2352,mp-28602,mp-7500,,,
mp-10172,mp-13998,mp-1960,mp-22862,mp-28602,mp-7500,,,
mp-10172,mp-134,mp-22916,mp-27335,mp-30352,mp-9212,,,
mp-10172,mp-22916,mp-2402,mp-30352,mp-4533,mp-9212,,,
mp-10172,mp-22916,mp-2402,mp-27335,mp-30352,mp-9212,,,
mp-10172,mp-22916,mp-30352,mp-4533,mp-7500,mp-9212,,,
mp-10172,mp-22916,mp-30352,mp-31008,mp-7500,mp-985586,,,
mp-10172,mp-22916,mp-30352,mp-556168,mp-7500,mp-9212,,,
mp-10172,mp-22916,mp-30352,mp-31008,mp-556168,mp-7500,,,
mp-10172,mp-13998,mp-2352,mp-30352,mp-7500,mp-985586,,,
mp-10172,mp-13998,mp-30352,mp-31008,mp-7500,mp-985586,,,
mp-10172,mp-1080525,mp-262,mp-28395,mp-30975,mp-978278,,,
mp-10172,mp-1080525,mp-1598,mp-28395,mp-30975,mp-978278,,,
mp-10172,mp-1080525,mp-1598,mp-30975,mp-38725,mp-978278,,,
mp-10172,mp-1080525,mp-1598,mp-23870,mp-30975,mp-38725,,,
mp-10172,mp-1080525,mp-1598,mp-1915,mp-23870,mp-30975,,,
mp-10172,mp-1598,mp-1915,mp-23870,mp-30975,mp-778,,,
mp-10172,mp-13,mp-1915,mp-23870,mp-30975,mp-778,,,
mp-10172,mp-1598,mp-23870,mp-30975,mp-674333,mp-778,,,
mp-10172,mp-13,mp-23870,mp-30975,mp-674333,mp-778,,,
mp-10172,mp-13,mp-2352,mp-23870,mp-30975,mp-674333,,,
mp-10172,mp-146,mp-18350,mp-19391,mp-30975,mp-642644,,,
mp-10172,mp-146,mp-18350,mp-2091,mp-30975,mp-642644,,,
mp-10172,mp-1491,mp-1598,mp-30975,mp-38725,mp-978278,,,
mp-10172,mp-18350,mp-2091,mp-23870,mp-30975,mp-642644,,,
mp-10172,mp-18350,mp-2091,mp-23870,mp-30975,mp-9973,,,
mp-10172,mp-18350,mp-19391,mp-23870,mp-30975,mp-642644,,,
mp-10172,mp-18350,mp-20541,mp-23870,mp-30975,mp-9973,,,
mp-10172,mp-20541,mp-23870,mp-30975,mp-684675,mp-9973,,,
mp-10172,mp-1598,mp-23870,mp-30975,mp-684675,mp-9973,,,
mp-10172,mp-1491,mp-1598,mp-23870,mp-30975,mp-38725,,,
mp-10172,mp-1491,mp-1598,mp-28395,mp-30975,mp-978278,,,
mp-10172,mp-18350,mp-20541,mp-23870,mp-30975,mp-674333,,,
mp-10172,mp-20541,mp-23870,mp-30975,mp-674333,mp-684675,,,
mp-10172,mp-1598,mp-23870,mp-30975,mp-674333,mp-684675,,,
mp-10172,mp-1491,mp-1598,mp-23870,mp-30975,mp-9208,,,
mp-10172,mp-1598,mp-23870,mp-30975,mp-569270,mp-9208,,,
mp-10172,mp-1206441,mp-1598,mp-23870,mp-30975,mp-9973,,,
mp-10172,mp-1206441,mp-1598,mp-23870,mp-30975,mp-569270,,,
mp-10172,mp-1491,mp-262,mp-28395,mp-30975,mp-978278,,,
mp-10172,mp-18350,mp-19391,mp-23870,mp-30975,mp-754829,,,
mp-10172,mp-18350,mp-23870,mp-30975,mp-674333,mp-754829,,,
mp-10172,mp-2352,mp-23870,mp-30975,mp-674333,mp-754829,,,
mp-10172,mp-132,mp-2108,mp-2605,mp-72,mp-75,,,
mp-10172,mp-132,mp-13686,mp-2108,mp-2605,mp-75,,,
mp-10172,mp-2108,mp-2605,mp-554098,mp-72,mp-75,,,
mp-10172,mp-11649,mp-132,mp-13686,mp-2108,mp-2517,,,
mp-10172,mp-11649,mp-132,mp-13686,mp-2108,mp-2605,,,
mp-10172,mp-11649,mp-13686,mp-2108,mp-2517,mp-505527,,,
mp-10172,mp-11649,mp-13686,mp-2108,mp-2605,mp-505527,,,
mp-10172,mp-11649,mp-13686,mp-1563,mp-2605,mp-505527,,,
mp-10172,mp-1077503,mp-12104,mp-1563,mp-2605,mp-2700,,,
mp-10172,mp-1077503,mp-12104,mp-1563,mp-2605,mp-7092,,,
mp-10172,mp-12104,mp-13686,mp-1563,mp-2605,mp-7092,,,
mp-10172,mp-13686,mp-1563,mp-2605,mp-505527,mp-7092,,,
mp-10172,mp-2108,mp-2591,mp-2605,mp-554098,mp-75,,,
mp-10172,mp-13686,mp-2108,mp-2591,mp-2605,mp-75,,,
mp-10172,mp-1215,mp-13686,mp-2591,mp-2605,mp-75,,,
mp-10172,mp-1215,mp-13686,mp-2108,mp-2591,mp-2605,,,
mp-10172,mp-11649,mp-13686,mp-1563,mp-505527,mp-793,,,
mp-10172,mp-11649,mp-13686,mp-2517,mp-505527,mp-793,,,
mp-10172,mp-13686,mp-14726,mp-2605,mp-27247,mp-3744,,,
mp-10172,mp-13686,mp-14726,mp-2108,mp-2605,mp-505527,,,
mp-10172,mp-13686,mp-14726,mp-2605,mp-3744,mp-75,,,
mp-10172,mp-1077503,mp-12104,mp-2605,mp-2700,mp-4481,,,
mp-10172,mp-1077503,mp-12104,mp-2605,mp-4481,mp-7092,,,
mp-10172,mp-1077503,mp-12104,mp-4481,mp-4533,mp-7092,,,
mp-10172,mp-12104,mp-13686,mp-2605,mp-4481,mp-7092,,,
mp-10172,mp-13686,mp-2605,mp-4481,mp-505527,mp-7092,,,
mp-10172,mp-13686,mp-14726,mp-2605,mp-4481,mp-505527,,,
mp-10172,mp-1071163,mp-1215,mp-13686,mp-2605,mp-75,,,
mp-10172,mp-1071163,mp-1215,mp-13686,mp-2108,mp-2605,,,
mp-10172,mp-1077503,mp-12104,mp-2402,mp-2700,mp-4481,,,
mp-10172,mp-1077503,mp-12104,mp-2402,mp-4481,mp-4533,,,
mp-10172,mp-13686,mp-14726,mp-2605,mp-27247,mp-7500,,,
mp-10172,mp-13686,mp-14726,mp-2605,mp-4481,mp-7500,,,
mp-10172,mp-12104,mp-13686,mp-4481,mp-7092,mp-7500,,,
mp-10172,mp-12104,mp-4481,mp-4533,mp-7092,mp-7500,,,
mp-10172,mp-13686,mp-4481,mp-505527,mp-7092,mp-7500,,,
mp-10172,mp-13686,mp-14726,mp-4481,mp-505527,mp-7500,,,
mp-10172,mp-14726,mp-2352,mp-2605,mp-5477,mp-7500,,,
mp-10172,mp-14726,mp-2605,mp-27247,mp-5477,mp-7500,,,
mp-10172,mp-13686,mp-14726,mp-2605,mp-28017,mp-75,,,
mp-10172,mp-1071163,mp-13686,mp-2605,mp-28017,mp-75,,,
mp-10172,mp-13686,mp-14726,mp-2108,mp-2605,mp-28017,,,
mp-10172,mp-1071163,mp-13686,mp-2108,mp-2605,mp-28017,,,
mp-10172,mp-2402,mp-262,mp-4533,mp-571095,mp-978278,,,
mp-10172,mp-2402,mp-38725,mp-4533,mp-571095,mp-978278,,,
mp-10172,mp-30975,mp-38725,mp-571095,mp-7500,mp-978278,,,
mp-10172,mp-38725,mp-4533,mp-571095,mp-7500,mp-978278,,,
mp-10172,mp-262,mp-30975,mp-571095,mp-7500,mp-978278,,,
mp-10172,mp-262,mp-4533,mp-571095,mp-7500,mp-978278,,,
mp-10172,mp-23870,mp-2402,mp-38725,mp-4533,mp-571095,,,
mp-10172,mp-23870,mp-38725,mp-4533,mp-571095,mp-7500,,,
mp-10172,mp-23870,mp-30975,mp-38725,mp-571095,mp-7500,,,
mp-10172,mp-23870,mp-27618,mp-30975,mp-571095,mp-7500,,,
mp-10172,mp-2352,mp-23870,mp-30975,mp-7500,mp-7656,,,
mp-10172,mp-23870,mp-27618,mp-30975,mp-7500,mp-7656,,,
mp-10172,mp-134,mp-23870,mp-38725,mp-7400,mp-9212,,,
mp-10172,mp-23870,mp-29657,mp-38725,mp-7400,mp-9212,,,
mp-10172,mp-23870,mp-29657,mp-30975,mp-38725,mp-9212,,,
mp-10172,mp-23870,mp-29657,mp-30975,mp-556168,mp-9212,,,
mp-10172,mp-23870,mp-29657,mp-30975,mp-31008,mp-556168,,,
mp-10172,mp-23870,mp-29657,mp-2970,mp-30975,mp-31008,,,
mp-10172,mp-29657,mp-34763,mp-7400,mp-9212,mp-978278,,,
mp-10172,mp-29657,mp-38725,mp-7400,mp-9212,mp-978278,,,
mp-10172,mp-29657,mp-30975,mp-34763,mp-9212,mp-978278,,,
mp-10172,mp-29657,mp-30975,mp-38725,mp-9212,mp-978278,,,
mp-10172,mp-134,mp-34763,mp-7400,mp-9212,mp-978278,,,
mp-10172,mp-134,mp-38725,mp-7400,mp-9212,mp-978278,,,
mp-10172,mp-262,mp-29657,mp-30975,mp-34763,mp-978278,,,
mp-10172,mp-13998,mp-2352,mp-23870,mp-2970,mp-30975,,,
mp-10172,mp-13998,mp-23870,mp-2970,mp-30975,mp-31008,,,
mp-10172,mp-1029,mp-10688,mp-20181,mp-567332,mp-682,,,
mp-10172,mp-1029,mp-1342,mp-3187,mp-569304,mp-682,,,
mp-10172,mp-1029,mp-10688,mp-11820,mp-20181,mp-567332,,,
mp-10172,mp-1029,mp-10688,mp-11820,mp-1214417,mp-20181,,,
mp-10172,mp-1019519,mp-1029,mp-1214417,mp-1342,mp-3187,,,
mp-10172,mp-1029,mp-1214417,mp-1342,mp-3187,mp-569304,,,
mp-10172,mp-1029,mp-20181,mp-542313,mp-569304,mp-682,,,
mp-10172,mp-1029,mp-10688,mp-20181,mp-542313,mp-682,,,
mp-10172,mp-1029,mp-1214417,mp-20181,mp-542313,mp-569304,,,
mp-10172,mp-1029,mp-10688,mp-1214417,mp-20181,mp-542313,,,
mp-10172,mp-1019519,mp-1029,mp-11820,mp-1214417,mp-542313,,,
mp-10172,mp-1029,mp-10688,mp-11820,mp-1214417,mp-542313,,,
mp-10172,mp-1029,mp-2629,mp-542313,mp-569304,mp-682,,,
mp-10172,mp-1029,mp-2629,mp-3187,mp-569304,mp-682,,,
mp-10172,mp-1029,mp-1214417,mp-2629,mp-542313,mp-569304,,,
mp-10172,mp-1029,mp-1214417,mp-2629,mp-3187,mp-569304,,,
mp-10172,mp-1019519,mp-1029,mp-1214417,mp-2629,mp-3187,,,
mp-10172,mp-1019519,mp-1029,mp-1214417,mp-2629,mp-542313,,,
mp-10172,mp-1173761,mp-1342,mp-2352,mp-569304,mp-682,,,
mp-10172,mp-1173761,mp-1342,mp-3187,mp-569304,mp-682,,,
mp-10172,mp-1173761,mp-2629,mp-3187,mp-569304,mp-682,,,
mp-10172,mp-22916,mp-23870,mp-569304,mp-648,mp-985586,,,
mp-10172,mp-2352,mp-23870,mp-569304,mp-648,mp-985586,,,
mp-10172,mp-1205813,mp-1221034,mp-2636,mp-682,mp-753721,,,
mp-10172,mp-1205813,mp-20534,mp-2636,mp-682,mp-753721,,,
mp-10172,mp-1205813,mp-1265,mp-504886,mp-682,mp-753721,,,
mp-10172,mp-1205813,mp-20534,mp-2636,mp-504886,mp-753721,,,
mp-10172,mp-1186271,mp-1205813,mp-1265,mp-1367,mp-682,,,
mp-10172,mp-1186271,mp-1205813,mp-1265,mp-682,mp-753721,,,
mp-10172,mp-1186271,mp-1205813,mp-1265,mp-504886,mp-753721,,,
mp-10172,mp-1186271,mp-1205813,mp-20534,mp-682,mp-753721,,,
mp-10172,mp-1186271,mp-1205813,mp-20534,mp-504886,mp-753721,,,
mp-10172,mp-1205813,mp-504886,mp-601371,mp-682,mp-753721,,,
mp-10172,mp-1205813,mp-1265,mp-504886,mp-601371,mp-682,,,
mp-10172,mp-1265,mp-21192,mp-504886,mp-601371,mp-682,,,
mp-10172,mp-1205813,mp-1265,mp-21192,mp-601371,mp-682,,,
mp-10172,mp-1265,mp-1367,mp-21192,mp-2402,mp-682,,,
mp-10172,mp-1205813,mp-1265,mp-1367,mp-21192,mp-682,,,
mp-10172,mp-1199486,mp-1205813,mp-1221034,mp-682,mp-753721,,,
mp-10172,mp-1199486,mp-1205813,mp-601371,mp-682,mp-753721,,,
mp-10172,mp-1199486,mp-1221034,mp-155,mp-2636,mp-753721,,,
mp-10172,mp-1199486,mp-1205813,mp-1221034,mp-2636,mp-753721,,,
mp-10172,mp-1199486,mp-1205813,mp-504886,mp-601371,mp-753721,,,
mp-10172,mp-1199486,mp-155,mp-2636,mp-504886,mp-753721,,,
mp-10172,mp-1199486,mp-1205813,mp-2636,mp-504886,mp-753721,,,
mp-10172,mp-1265,mp-504886,mp-5088,mp-6406,mp-682,,,
mp-10172,mp-21192,mp-4533,mp-504886,mp-6406,mp-682,,,
mp-10172,mp-1265,mp-21192,mp-504886,mp-6406,mp-682,,,
mp-10172,mp-21192,mp-2402,mp-4533,mp-6406,mp-682,,,
mp-10172,mp-1265,mp-21192,mp-2402,mp-6406,mp-682,,,
mp-10172,mp-4533,mp-504886,mp-6406,mp-682,mp-7500,,,
mp-10172,mp-504886,mp-5088,mp-6406,mp-682,mp-7500,,,
mp-10172,mp-1265,mp-2352,mp-5088,mp-682,mp-7500,,,
mp-10172,mp-1265,mp-5088,mp-6406,mp-682,mp-7500,,,
mp-10172,mp-10688,mp-20181,mp-555617,mp-567332,mp-631,,,
mp-10172,mp-1898,mp-20181,mp-555617,mp-569304,mp-631,,,
mp-10172,mp-1898,mp-555617,mp-568656,mp-569304,mp-631,,,
mp-10172,mp-10688,mp-10721,mp-2108,mp-567332,mp-72,,,
mp-10172,mp-20181,mp-555617,mp-567332,mp-570175,mp-631,,,
mp-10172,mp-1173761,mp-14726,mp-2352,mp-569304,mp-7500,,,
mp-10172,mp-10688,mp-2108,mp-27919,mp-555617,mp-567332,,,
mp-10172,mp-10688,mp-10721,mp-2108,mp-27919,mp-567332,,,
mp-10172,mp-10688,mp-27919,mp-555617,mp-567332,mp-631,,,
mp-10172,mp-2108,mp-27919,mp-555617,mp-567332,mp-570175,,,
mp-10172,mp-27919,mp-555617,mp-567332,mp-570175,mp-631,,,
mp-10172,mp-10688,mp-27919,mp-555617,mp-631,mp-995201,,,
mp-10172,mp-10688,mp-2108,mp-27919,mp-555617,mp-995201,,,
mp-10172,mp-27919,mp-555617,mp-570175,mp-631,mp-995201,,,
mp-10172,mp-2108,mp-27919,mp-555617,mp-570175,mp-995201,,,
mp-10172,mp-1898,mp-20181,mp-21115,mp-555617,mp-631,,,
mp-10172,mp-10688,mp-10721,mp-2108,mp-554098,mp-72,,,
mp-10172,mp-2629,mp-555617,mp-568656,mp-569304,mp-631,,,
mp-10172,mp-14726,mp-2629,mp-569304,mp-631,mp-7500,,,
mp-10172,mp-2629,mp-568656,mp-569304,mp-631,mp-7500,,,
mp-10172,mp-1173761,mp-14726,mp-2629,mp-569304,mp-7500,,,
mp-10172,mp-1898,mp-2629,mp-555617,mp-568656,mp-631,,,
mp-10172,mp-1196829,mp-20181,mp-555617,mp-570175,mp-631,,,
mp-10172,mp-1196829,mp-20181,mp-21115,mp-555617,mp-631,,,
mp-10172,mp-1196829,mp-2108,mp-555617,mp-570175,mp-995201,,,
mp-10172,mp-1196829,mp-2108,mp-21115,mp-555617,mp-995201,,,
mp-10172,mp-1898,mp-21115,mp-555617,mp-5659,mp-631,,,
mp-10172,mp-1898,mp-21115,mp-555617,mp-5659,mp-995201,,,
mp-10172,mp-1898,mp-555617,mp-5659,mp-7092,mp-995201,,,
mp-10172,mp-1196829,mp-21115,mp-555617,mp-5659,mp-631,,,
mp-10172,mp-1196829,mp-21115,mp-555617,mp-5659,mp-995201,,,
mp-10172,mp-1898,mp-2629,mp-555617,mp-5659,mp-7092,,,
mp-10172,mp-1898,mp-2629,mp-555617,mp-5659,mp-631,,,
mp-10172,mp-2629,mp-555617,mp-5659,mp-7092,mp-995201,,,
mp-10172,mp-555617,mp-5659,mp-570175,mp-631,mp-995201,,,
mp-10172,mp-1196829,mp-555617,mp-5659,mp-570175,mp-631,,,
mp-10172,mp-1196829,mp-555617,mp-5659,mp-570175,mp-995201,,,
mp-10172,mp-1898,mp-2629,mp-5659,mp-7092,mp-7500,,,
mp-10172,mp-10688,mp-555617,mp-5659,mp-631,mp-995201,,,
mp-10172,mp-2629,mp-5659,mp-7092,mp-7500,mp-995201,,,
mp-10172,mp-1898,mp-2629,mp-5659,mp-568656,mp-7500,,,
mp-10172,mp-1898,mp-2629,mp-5659,mp-568656,mp-631,,,
mp-10172,mp-2629,mp-5659,mp-568656,mp-631,mp-7500,,,
mp-10172,mp-14726,mp-2629,mp-5659,mp-631,mp-7500,,,
mp-10172,mp-14726,mp-2629,mp-5659,mp-631,mp-995201,,,
mp-10172,mp-14726,mp-2629,mp-5659,mp-7500,mp-995201,,,
mp-10172,mp-1898,mp-505527,mp-555617,mp-7092,mp-995201,,,
mp-10172,mp-1898,mp-21115,mp-505527,mp-555617,mp-995201,,,
mp-10172,mp-2108,mp-21115,mp-505527,mp-555617,mp-995201,,,
mp-10172,mp-2629,mp-505527,mp-555617,mp-7092,mp-995201,,,
mp-10172,mp-14726,mp-2108,mp-2629,mp-505527,mp-995201,,,
mp-10172,mp-14726,mp-2629,mp-505527,mp-7500,mp-995201,,,
mp-10172,mp-2629,mp-505527,mp-7092,mp-7500,mp-995201,,,
mp-10172,mp-1077503,mp-1898,mp-4533,mp-5659,mp-568656,,,
mp-10172,mp-1898,mp-4533,mp-5659,mp-568656,mp-7500,,,
mp-10172,mp-1077503,mp-1898,mp-4533,mp-5659,mp-7092,,,
mp-10172,mp-1898,mp-4533,mp-5659,mp-7092,mp-7500,,,
mp-10172,mp-14726,mp-2629,mp-28017,mp-631,mp-995201,,,
mp-10172,mp-14726,mp-2108,mp-2629,mp-28017,mp-995201,,,
mp-10172,mp-10688,mp-10721,mp-2108,mp-2591,mp-554098,,,
mp-10172,mp-10688,mp-2108,mp-27919,mp-542313,mp-995201,,,
mp-10172,mp-2108,mp-2629,mp-27919,mp-542313,mp-995201,,,
mp-10172,mp-10688,mp-2108,mp-542313,mp-555617,mp-995201,,,
mp-10172,mp-10688,mp-10721,mp-2108,mp-27919,mp-542313,,,
mp-10172,mp-10688,mp-27919,mp-542313,mp-631,mp-995201,,,
mp-10172,mp-2629,mp-27919,mp-542313,mp-631,mp-995201,,,
mp-10172,mp-10688,mp-542313,mp-555617,mp-5659,mp-995201,,,
mp-10172,mp-2629,mp-542313,mp-555617,mp-5659,mp-995201,,,
mp-10172,mp-2108,mp-505527,mp-542313,mp-555617,mp-995201,,,
mp-10172,mp-2629,mp-505527,mp-542313,mp-555617,mp-995201,,,
mp-10172,mp-2108,mp-2629,mp-505527,mp-542313,mp-995201,,,
mp-10172,mp-10688,mp-10721,mp-2108,mp-2591,mp-542313,,,
mp-10172,mp-10721,mp-2108,mp-2591,mp-27919,mp-542313,,,
mp-10172,mp-10688,mp-542313,mp-5659,mp-631,mp-995201,,,
mp-10172,mp-2629,mp-542313,mp-5659,mp-631,mp-995201,,,
mp-10172,mp-10688,mp-542313,mp-555617,mp-5659,mp-631,,,
mp-10172,mp-2629,mp-542313,mp-555617,mp-5659,mp-631,,,
mp-10172,mp-1215,mp-2108,mp-2591,mp-27919,mp-542313,,,
mp-10172,mp-1215,mp-2108,mp-2629,mp-27919,mp-542313,,,
mp-10172,mp-10688,mp-20181,mp-542313,mp-555617,mp-631,,,
mp-10172,mp-20181,mp-542313,mp-555617,mp-569304,mp-631,,,
mp-10172,mp-2629,mp-542313,mp-555617,mp-569304,mp-631,,,
mp-10172,mp-1077503,mp-1898,mp-2402,mp-4533,mp-568656,,,
mp-10172,mp-1071163,mp-2629,mp-27919,mp-631,mp-995201,,,
mp-10172,mp-1071163,mp-2629,mp-28017,mp-631,mp-995201,,,
mp-10172,mp-1071163,mp-2108,mp-2629,mp-27919,mp-995201,,,
mp-10172,mp-1071163,mp-2108,mp-2629,mp-28017,mp-995201,,,
mp-10172,mp-1071163,mp-1215,mp-2108,mp-2629,mp-27919,,,
mp-10172,mp-1045,mp-1214417,mp-1800,mp-569304,mp-9967,,,
mp-10172,mp-1045,mp-1214417,mp-568656,mp-569304,mp-9967,,,
mp-10172,mp-1045,mp-11820,mp-123,mp-1800,mp-567735,,,
mp-10172,mp-1045,mp-11820,mp-1214417,mp-1800,mp-9967,,,
mp-10172,mp-1045,mp-11820,mp-1800,mp-355,mp-9967,,,
mp-10172,mp-1045,mp-11820,mp-1800,mp-355,mp-567735,,,
mp-10172,mp-1045,mp-1067235,mp-1214417,mp-9905,mp-9967,,,
mp-10172,mp-1045,mp-11820,mp-1214417,mp-9905,mp-9967,,,
mp-10172,mp-1019519,mp-1045,mp-11820,mp-1214417,mp-9905,,,
mp-10172,mp-1342,mp-2352,mp-569304,mp-7500,mp-8128,,,
mp-10172,mp-1045,mp-560889,mp-568656,mp-569304,mp-7500,,,
mp-10172,mp-2402,mp-4533,mp-568656,mp-752573,mp-884,,,
mp-10172,mp-4533,mp-560889,mp-568656,mp-752573,mp-884,,,
mp-10172,mp-1477,mp-560889,mp-568656,mp-752573,mp-884,,,
mp-10172,mp-13774,mp-4533,mp-560889,mp-568656,mp-7500,,,
mp-10172,mp-1045,mp-13774,mp-560889,mp-568656,mp-7500,,,
mp-10172,mp-1045,mp-13774,mp-560889,mp-568656,mp-884,,,
mp-10172,mp-13774,mp-4533,mp-560889,mp-568656,mp-884,,,
mp-10172,mp-1342,mp-17612,mp-569304,mp-7500,mp-8128,,,
mp-10172,mp-1342,mp-17612,mp-2892,mp-569304,mp-8128,,,
mp-10172,mp-1045,mp-17612,mp-569304,mp-7500,mp-8128,,,
mp-10172,mp-1045,mp-17612,mp-560889,mp-569304,mp-7500,,,
mp-10172,mp-1214417,mp-1342,mp-17612,mp-2892,mp-569304,,,
mp-10172,mp-1045,mp-17612,mp-2892,mp-569304,mp-8128,,,
mp-10172,mp-1045,mp-1214417,mp-17612,mp-2892,mp-569304,,,
mp-10172,mp-1019519,mp-1214417,mp-1342,mp-17612,mp-2892,,,
mp-10172,mp-1045,mp-1214417,mp-17612,mp-568656,mp-569304,,,
mp-10172,mp-1045,mp-17612,mp-560889,mp-568656,mp-569304,,,
mp-10172,mp-1019519,mp-1045,mp-1214417,mp-17612,mp-2892,,,
mp-10172,mp-1067235,mp-1214417,mp-17612,mp-568656,mp-9967,,,
mp-10172,mp-1045,mp-1214417,mp-17612,mp-568656,mp-9967,,,
mp-10172,mp-1045,mp-1067235,mp-1214417,mp-17612,mp-9967,,,
mp-10172,mp-1045,mp-1067235,mp-1214417,mp-17612,mp-9905,,,
mp-10172,mp-1019519,mp-1045,mp-1214417,mp-17612,mp-9905,,,
mp-10172,mp-1067235,mp-1619,mp-17612,mp-568656,mp-9967,,,
mp-10172,mp-1045,mp-17612,mp-568656,mp-884,mp-9967,,,
mp-10172,mp-1045,mp-17612,mp-560889,mp-568656,mp-884,,,
mp-10172,mp-1619,mp-17612,mp-568656,mp-884,mp-9967,,,
mp-10172,mp-1477,mp-1619,mp-17612,mp-568656,mp-884,,,
mp-10172,mp-1477,mp-17612,mp-560889,mp-568656,mp-884,,,
mp-10172,mp-1500,mp-1672,mp-2108,mp-554098,mp-616559,mp-72,,
mp-10172,mp-1500,mp-1672,mp-2108,mp-554098,mp-616559,mp-648,,
mp-10172,mp-11820,mp-1500,mp-1672,mp-2108,mp-554098,mp-72,,
mp-10172,mp-1215,mp-1500,mp-1672,mp-2108,mp-2591,mp-648,,
mp-10172,mp-1500,mp-1672,mp-2108,mp-2591,mp-554098,mp-648,,
mp-10172,mp-1077503,mp-1477,mp-1500,mp-4481,mp-560889,mp-648,,
mp-10172,mp-1077503,mp-4481,mp-4533,mp-560889,mp-648,mp-7092,,
mp-10172,mp-1077503,mp-1500,mp-4481,mp-560889,mp-648,mp-7092,,
mp-10172,mp-1077503,mp-1477,mp-1500,mp-1672,mp-2605,mp-648,,
mp-10172,mp-1077503,mp-1477,mp-1672,mp-2605,mp-4481,mp-648,,
mp-10172,mp-1077503,mp-1477,mp-1500,mp-2605,mp-4481,mp-648,,
mp-10172,mp-1077503,mp-1500,mp-1672,mp-2605,mp-648,mp-7092,,
mp-10172,mp-1077503,mp-1500,mp-2605,mp-4481,mp-648,mp-7092,,
mp-10172,mp-1077503,mp-1477,mp-1500,mp-2605,mp-4481,mp-7092,,
mp-10172,mp-1500,mp-1672,mp-2605,mp-505527,mp-648,mp-7092,,
mp-10172,mp-1500,mp-2605,mp-4481,mp-505527,mp-648,mp-7092,,
mp-10172,mp-1500,mp-1672,mp-2108,mp-2605,mp-505527,mp-648,,
mp-10172,mp-14726,mp-1500,mp-2108,mp-2605,mp-505527,mp-648,,
mp-10172,mp-1071163,mp-1215,mp-1500,mp-2108,mp-2605,mp-648,,
mp-10172,mp-1215,mp-1500,mp-1672,mp-2108,mp-2605,mp-648,,
mp-10172,mp-14726,mp-1500,mp-2108,mp-2605,mp-3397,mp-505527,,
mp-10172,mp-11820,mp-1500,mp-2108,mp-2605,mp-3397,mp-505527,,
mp-10172,mp-1215,mp-1500,mp-1672,mp-2108,mp-2591,mp-2605,,
mp-10172,mp-1071163,mp-1215,mp-1500,mp-2108,mp-2605,mp-3397,,
mp-10172,mp-1067235,mp-1500,mp-2605,mp-3397,mp-505527,mp-9905,,
mp-10172,mp-11820,mp-1500,mp-2605,mp-3397,mp-505527,mp-9905,,
mp-10172,mp-11820,mp-1500,mp-2108,mp-2591,mp-2605,mp-554098,,
mp-10172,mp-11820,mp-1500,mp-1672,mp-2108,mp-2605,mp-554098,,
mp-10172,mp-1500,mp-1672,mp-2108,mp-2591,mp-2605,mp-554098,,
mp-10172,mp-11820,mp-1500,mp-2108,mp-2591,mp-2605,mp-3397,,
mp-10172,mp-1215,mp-1500,mp-2108,mp-2591,mp-2605,mp-3397,,
mp-10172,mp-1019519,mp-11820,mp-1500,mp-2605,mp-3397,mp-9905,,
mp-10172,mp-11820,mp-132,mp-1672,mp-2108,mp-2605,mp-72,,
mp-10172,mp-11820,mp-1672,mp-2108,mp-2605,mp-554098,mp-72,,
mp-10172,mp-14726,mp-1500,mp-2108,mp-2605,mp-28017,mp-648,,
mp-10172,mp-1071163,mp-1500,mp-2108,mp-2605,mp-28017,mp-648,,
mp-10172,mp-14726,mp-1500,mp-2108,mp-2605,mp-28017,mp-3397,,
mp-10172,mp-1071163,mp-1500,mp-2108,mp-2605,mp-28017,mp-3397,,
mp-10172,mp-1077503,mp-2402,mp-4481,mp-4533,mp-648,mp-752573,,
mp-10172,mp-1077503,mp-4481,mp-4533,mp-560889,mp-648,mp-752573,,
mp-10172,mp-1077503,mp-1477,mp-4481,mp-560889,mp-648,mp-752573,,
mp-10172,mp-1077503,mp-1672,mp-2402,mp-4481,mp-648,mp-752573,,
mp-10172,mp-1077503,mp-1477,mp-1672,mp-4481,mp-648,mp-752573,,
mp-10172,mp-1077503,mp-1477,mp-1672,mp-2605,mp-4481,mp-752573,,
mp-10172,mp-1077503,mp-1477,mp-1500,mp-17612,mp-4481,mp-7092,,
mp-10172,mp-1077503,mp-1477,mp-1500,mp-17612,mp-4481,mp-560889,,
mp-10172,mp-1077503,mp-1500,mp-17612,mp-4481,mp-560889,mp-7092,,
mp-10172,mp-1477,mp-1500,mp-17612,mp-2605,mp-4481,mp-7092,,
mp-10172,mp-1500,mp-17612,mp-2605,mp-4481,mp-505527,mp-7092,,
mp-10172,mp-1500,mp-17612,mp-4481,mp-505527,mp-648,mp-7092,,
mp-10172,mp-1500,mp-17612,mp-4481,mp-560889,mp-648,mp-7092,,
mp-10172,mp-1500,mp-17612,mp-2605,mp-4481,mp-505527,mp-648,,
mp-10172,mp-14726,mp-1500,mp-17612,mp-2605,mp-505527,mp-648,,
mp-10172,mp-14726,mp-17612,mp-2605,mp-4481,mp-505527,mp-648,,
mp-10172,mp-1067235,mp-1500,mp-17612,mp-2605,mp-505527,mp-7092,,
